name,date,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
california,2024-07-27 02:00:00+00:00,14,14,11,82.56,0,0,,0,0,41.9,23.6,187,1009.8,39.8,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-27 03:00:00+00:00,13.9,13.9,11,82.72,0,0,,0,0,45,20.5,197,1009.9,22.9,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-27 04:00:00+00:00,13.9,13.9,11,82.72,0,0,,0,0,55,28.4,204,1009.8,7.4,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-27 05:00:00+00:00,13.8,13.8,11,83.09,0,0,,0,0,50.8,25.8,210,1010.3,2.9,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-27 06:00:00+00:00,14.2,14.2,11,81.5,0,0,,0,0,44.6,23.5,193,1011,91.2,16,0,0,0,10,Overcast,cloudy,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-27 07:00:00+00:00,14.3,14.3,11.1,80.77,0,0,,0,0,45.4,22.4,201,1011.5,91.9,16,7,0,0,10,Overcast,cloudy,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-27 08:00:00+00:00,15.2,15.2,11.1,76.66,0,0,,0,0,44.6,28.3,214,1012.1,91.9,16,18,0.1,0,10,Overcast,cloudy,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-27 09:00:00+00:00,15.7,15.7,11.1,74.22,0,0,,0,0,38.9,21.5,209,1012.7,91.6,16,32,0.1,0,10,Overcast,cloudy,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-27 10:00:00+00:00,16.8,16.8,11.1,69.12,0,0,,0,0,22.3,20.4,198,1013.1,97.9,16,40,0.1,0,10,Overcast,cloudy,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-27 11:00:00+00:00,18.8,18.8,11.6,62.8,0,0,,0,0,38.9,15.5,206,1013.1,73.7,16,91,0.3,1,10,Partially cloudy,partly-cloudy-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-27 12:00:00+00:00,20.4,20.4,11.6,56.94,0,0,,0,0,29.5,17.6,198,1012.7,4.5,16,104,0.4,1,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-27 13:00:00+00:00,21.5,21.5,11.6,53.07,0,0,,0,0,33.8,22.4,221,1012.7,4.5,16,107,0.4,1,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-27 14:00:00+00:00,22.6,22.6,12.1,51.42,0,0,,0,0,33.5,21.6,233,1012.3,4.8,16,105,0.4,1,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,KSAC,72057600174"
california,2024-07-27 15:00:00+00:00,23.6,23.6,11.9,48.05,0,0,,0,0,33.5,19,233,1011.8,8.1,16,97,0.3,1,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-27 16:00:00+00:00,23.8,23.8,11.6,46.11,0,0,,0,0,29.5,19.7,198,1011.2,14.4,16,72,0.3,1,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-27 17:00:00+00:00,23,23,11.6,48.52,0,0,,0,0,27.7,17.2,205,1010.8,14.4,16,69,0.2,1,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-27 18:00:00+00:00,22.3,22.3,11.6,50.56,0,0,,0,0,27.7,16.1,214,1010.5,14.4,16,51,0.2,1,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-27 19:00:00+00:00,21.3,21.3,12.1,55.94,0,0,,0,0,27.7,13.2,189,1010.4,14.4,16,19,0.1,0,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-27 20:00:00+00:00,18.9,18.9,11.8,63.45,0,0,,0,0,29.5,15.6,206,1010.4,14.4,16,0,0,0,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-27 21:00:00+00:00,17.2,17.2,11.3,68.56,0,0,,0,0,33.5,17.7,204,1010.6,14.4,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-27 22:00:00+00:00,15.9,15.9,11.2,73.31,0,0,,0,0,24.1,16.3,193,1011,14.4,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-27 23:00:00+00:00,14.8,14.8,11.2,79.24,0,0,,0,0,22.3,12.6,193,1010.9,14.4,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-28 00:00:00+00:00,14.6,14.6,11.2,79.69,0,0,,0,0,22.3,8.2,171,1011,15.3,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-28 01:00:00+00:00,14.1,14.1,11.2,82.57,0,0,,0,0,18.4,8.9,140,1011,15.9,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-28 02:00:00+00:00,13.9,13.9,11.2,83.67,0,0,,0,0,16.6,7.5,164,1011,17,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-28 03:00:00+00:00,13.5,13.5,11.1,85.54,0,0,,0,0,16.6,7,154,1010.9,9.6,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-28 04:00:00+00:00,13.5,13.5,11.1,85.7,0,0,,0,0,14.8,8.5,148,1011,15.9,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-28 05:00:00+00:00,13.1,13.1,11.1,88.02,0,0,,0,0,13,8,168,1011.2,16.4,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,KSAC,72057600174"
california,2024-07-28 06:00:00+00:00,12.9,12.9,11.1,88.86,0,0,,0,0,13,6.3,167,1011.9,14.4,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-28 07:00:00+00:00,13,13,11.6,91.39,0,0,,0,0,13,7.8,170,1012.3,35.3,15.7,7,0,0,10,Partially cloudy,partly-cloudy-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-28 08:00:00+00:00,14.1,14.1,12.1,87.91,0,0,,0,0,14.8,7.3,195,1012.8,39.1,16,23,0.1,0,10,Partially cloudy,partly-cloudy-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-28 09:00:00+00:00,16.3,16.3,12.8,79.8,0,0,,0,0,13,5.9,140,1013.1,17,15.2,44,0.2,0,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-28 10:00:00+00:00,18.5,18.5,13.2,71.63,0,0,,0,0,14.8,7.3,196,1013.2,16.2,16,60,0.2,1,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-28 11:00:00+00:00,21,21,13.2,61.3,0,0,,0,0,16.6,7.4,0,1013.3,16.2,16,81,0.3,1,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-28 12:00:00+00:00,23.4,23.4,13.3,53.15,0,0,,0,0,18.4,9.1,230,1013,16.2,16,97,0.3,1,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-28 13:00:00+00:00,25.3,25.3,13.3,47.29,0,0,,0,0,20.5,8.1,213,1012.5,14.4,16,104,0.4,1,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-28 14:00:00+00:00,26.5,26.5,12.8,42.61,0,0,,0,0,20.5,8.8,232,1012.1,14.4,16,100,0.4,1,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-28 15:00:00+00:00,28.2,27.7,12.1,36.91,0,0,,0,0,22.3,8.1,255,1011.5,16.2,16,91,0.3,1,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-28 16:00:00+00:00,28.8,27.9,11.4,34.03,0,0,,0,0,22.3,9.5,186,1011,16.2,16,81,0.3,1,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-28 17:00:00+00:00,29.7,28.5,10.7,30.79,0,0,,0,0,24.1,9.6,170,1010.3,16.2,16,67,0.2,1,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-28 18:00:00+00:00,28.9,28,10.6,32.1,0,0,,0,0,24.1,16.2,188,1010,14.4,16,44,0.2,0,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-28 19:00:00+00:00,28.2,27.5,11.7,36.03,0,0,,0,0,25.9,14.1,204,1010,8.1,16,21,0.1,0,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-28 20:00:00+00:00,24.4,24.4,13.3,49.71,0,0,,0,0,25.9,13.9,203,1010.4,8.7,16,0,0,0,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,KSAC,72057600174"
california,2024-07-28 21:00:00+00:00,21.7,21.7,12.3,55.05,0,0,,0,0,25.9,15.2,196,1010.8,8.1,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-28 22:00:00+00:00,19.5,19.5,11.8,61.28,0,0,,0,0,27.7,13.9,193,1011.4,4.5,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-28 23:00:00+00:00,17.6,17.6,11.6,67.69,0,0,,0,0,24.1,16.5,201,1011.6,5.3,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-29 00:00:00+00:00,16.5,16.5,11.6,72.63,0,0,,0,0,24.1,7.9,171,1011.9,2.6,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-29 01:00:00+00:00,15.9,15.9,11.6,75.34,0,0,,0,0,22.3,11.5,177,1012.2,1.4,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-29 02:00:00+00:00,15.1,15.1,11.6,79.39,0,0,,0,0,20.5,11.2,174,1012.2,1.4,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-29 03:00:00+00:00,15,15,11.6,80.05,0,0,,0,0,20.5,15.5,170,1012.4,1.4,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-29 04:00:00+00:00,14.5,14.5,11.7,83.35,0,0,,0,0,18.4,12.2,165,1012.5,2.9,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-29 05:00:00+00:00,14.3,14.3,11.6,83.91,0,0,,0,0,18.4,9.2,164,1012.8,2.9,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-29 06:00:00+00:00,14,14,11.7,86.11,0,0,,0,0,18.4,13.2,181,1013.2,7.4,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-29 07:00:00+00:00,14.4,14.4,11.7,83.92,0,0,,0,0,27.7,13.7,179,1013.7,7.4,16,9,0,0,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-29 08:00:00+00:00,15.3,15.3,12.2,81.81,0,0,,0,0,18.4,13.3,188,1014.5,7.4,16,30,0.1,0,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-29 09:00:00+00:00,17.1,17.1,12.2,72.83,0,0,,0,0,33.5,16.4,202,1015.1,0.9,16,51,0.2,1,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-29 10:00:00+00:00,19.3,19.3,12.6,65.33,0,0,,0,0,18.4,14.7,190,1015.3,0,16,72,0.3,1,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-29 11:00:00+00:00,21.7,21.7,12.8,57.08,0,0,,0,0,20.5,14.8,197,1015.4,0,16,88,0.3,1,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-29 12:00:00+00:00,24.2,24.2,12.9,49.24,0,0,,0,0,22.3,14.1,209,1015.3,0,16,100,0.4,1,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-29 13:00:00+00:00,25.9,25.9,13.3,45.45,0,0,,0,0,22.3,11.1,160,1014.8,0,16,105,0.4,1,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-29 14:00:00+00:00,28.2,27.8,13.3,39.98,0,0,,0,0,25.9,11.4,213,1014.3,0,15.9,104,0.4,1,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-29 15:00:00+00:00,29.2,28.4,12.2,35.06,0,0,,0,0,25.9,15.9,225,1013.8,0,16,97,0.3,1,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,KSAC,72057600174"
california,2024-07-29 16:00:00+00:00,30.8,29.5,11.2,29.88,0,0,,0,0,25.9,17.5,213,1013,0,16,84,0.3,1,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-29 17:00:00+00:00,30.5,29.2,10.8,29.69,0,0,,0,0,27.7,14.8,213,1012.5,0,15.9,67,0.2,1,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-29 18:00:00+00:00,29.4,28.5,12.1,34.42,0,0,,0,0,27.7,16.6,205,1012.2,0,16,46,0.2,0,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,KSAC,72057600174"
california,2024-07-29 19:00:00+00:00,27.3,27.1,12.6,40.24,0,0,,0,0,25.9,14.6,199,1011.9,0,16,23,0.1,0,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-29 20:00:00+00:00,24,24,12.3,47.9,0,0,,0,0,25.9,18.2,189,1012.2,0,16,0,0,0,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-29 21:00:00+00:00,21.4,21.4,12.7,57.64,0,0,,0,0,27.7,15.4,185,1012.4,0,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,KSAC,72057600174"
california,2024-07-29 22:00:00+00:00,19.7,19.7,13,65.49,0,0,,0,0,24.1,11.1,178,1012.7,2.6,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-29 23:00:00+00:00,18.6,18.6,13.2,71.19,0,0,,0,0,22.3,12.6,175,1012.6,2.6,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-30 00:00:00+00:00,17.5,17.5,13.6,78.14,0,0,,0,0,33.5,9.3,169,1013.1,2.9,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-30 01:00:00+00:00,17,17,13.7,81.11,0,0,,0,0,20.5,10.9,160,1012.9,2.9,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-30 02:00:00+00:00,16.3,16.3,13.3,82.07,0,0,,0,0,18.4,9.2,140,1013,2.9,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-30 03:00:00+00:00,16.3,16.3,13.3,82.22,0,0,,0,0,18.4,10.3,139,1013,2.6,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-30 04:00:00+00:00,16.1,16.1,13.3,83.15,0,0,,0,0,16.6,9.8,149,1013,2.6,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-30 05:00:00+00:00,15.7,15.7,13.3,85.74,0,0,,0,0,16.6,8.6,149,1013.1,0.9,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-07-30 06:00:00+00:00,15.7,15.7,13.3,85.58,0,0,,0,0,16.6,8.8,152,1013.7,0,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
